"","Vote ID","Parameter","Kommission","Mittelwert","CI (unten)","CI (oben)","Abstimmungstitel"
"1675","14181","difficulty","SGK",-4.06147038499636,-5.05833723789483,-3.19695756679934,"Bundesgesetz über die Krankenversicherung (KVG) (Anpassung von Bestimmungen mit internationalem Bezug)"
"1676","14181","discrimination","SGK",0.022648471112817,-0.42916397839271,0.478322711603224,"Bundesgesetz über die Krankenversicherung (KVG) (Anpassung von Bestimmungen mit internationalem Bezug)"
"1677","14182","discrimination","RK",-0.356051812429127,-0.79081921244578,0.0746800772867555,"Bundesbeschluss über die Finanzierung der Solidaritätsbeiträge zugunsten von Opfern fürsorgerischer Zwangsmassnahmen und Fremdplatzierungen vor 1981"
"1678","14182","difficulty","RK",-3.23098970396387,-4.12628525036471,-2.43326627818826,"Bundesbeschluss über die Finanzierung der Solidaritätsbeiträge zugunsten von Opfern fürsorgerischer Zwangsmassnahmen und Fremdplatzierungen vor 1981"
"1679","14183","discrimination","RK",-1.31356724700551,-1.71451027815745,-0.974426073002406,"Bundesbeschluss über die Finanzierung der Solidaritätsbeiträge zugunsten von Opfern fürsorgerischer Zwangsmassnahmen und Fremdplatzierungen vor 1981"
"1680","14183","difficulty","RK",-1.89558630986454,-2.54240062555598,-1.32375904846703,"Bundesbeschluss über die Finanzierung der Solidaritätsbeiträge zugunsten von Opfern fürsorgerischer Zwangsmassnahmen und Fremdplatzierungen vor 1981"
"1681","14184","discrimination","APK",-3.26759640400113,-4.3069184610256,-2.4128221148315,"Bundesgesetz über die Zusammenarbeit mit den Staaten Osteuropas"
"1682","14184","difficulty","APK",-2.00432182591193,-2.96183078668937,-1.15136919106632,"Bundesgesetz über die Zusammenarbeit mit den Staaten Osteuropas"
"1683","14185","discrimination","WBK",-0.0969412547265371,-0.57130804360713,0.371595806445604,"Bundesgesetz über die Eidgenössischen Technischen Hochschulen (ETH-Gesetz)"
"1684","14185","difficulty","WBK",-4.05022123086059,-5.06754423227043,-3.20532600323713,"Bundesgesetz über die Eidgenössischen Technischen Hochschulen (ETH-Gesetz)"
"1685","14186","difficulty","WBK",-4.0582490502197,-5.07593219795056,-3.21977628185534,"Bundesgesetz über die Förderung der Hochschulen und die Koordination im schweizerischen Hochschulbereich (Hochschulförderungs- und -koordinationsgesetz, HFKG)"
"1686","14186","discrimination","WBK",-0.0936592429389499,-0.568226671690302,0.386393208336536,"Bundesgesetz über die Förderung der Hochschulen und die Koordination im schweizerischen Hochschulbereich (Hochschulförderungs- und -koordinationsgesetz, HFKG)"
"1687","14187","discrimination","WBK",-1.36481128199292,-1.8935061455121,-0.90965104381215,"Bundesgesetz über Stipendien an ausländische Studierende und Kunstschaffende in der Schweiz"
"1688","14187","difficulty","WBK",-2.98877968870717,-3.89018454636656,-2.21430169673072,"Bundesgesetz über Stipendien an ausländische Studierende und Kunstschaffende in der Schweiz"
"1689","14188","discrimination","WBK",-0.561569452567778,-0.986120841674128,-0.163405667706304,"Bundesgesetz über die Förderung der Forschung und der Innovation (FIFG)"
"1690","14188","difficulty","WBK",-3.79107892060174,-4.76674109271028,-2.97554163685857,"Bundesgesetz über die Förderung der Forschung und der Innovation (FIFG)"
"1691","14189","discrimination","WBK",-0.458466606696251,-0.87949939776517,-0.0430517279537604,"Bundesgesetz über die Zusammenarbeit des Bundes mit den Kantonen im Bildungsraum Schweiz (Bildungszusammenarbeitsgesetz, BiZG)"
"1692","14189","difficulty","WBK",-3.81750046564065,-4.81130648149025,-2.98741848579901,"Bundesgesetz über die Zusammenarbeit des Bundes mit den Kantonen im Bildungsraum Schweiz (Bildungszusammenarbeitsgesetz, BiZG)"
"1693","14190","difficulty","WAK",-4.05600105504618,-5.0785754011006,-3.18897569106533,"Bundesgesetz über die gebrannten Wasser (Alkoholgesetz)"
"1694","14190","discrimination","WAK",-0.0625671888565616,-0.475993146038302,0.334367591833244,"Bundesgesetz über die gebrannten Wasser (Alkoholgesetz)"
"1695","14224","difficulty","WAK",-0.70717176068224,-1.28128879730812,-0.144739556990166,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1696","14224","discrimination","WAK",-1.76837758728846,-2.42403974448402,-1.25429145824887,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1697","14225","difficulty","WAK",0.922414739723043,0.324022732065324,1.55038712670085,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1698","14225","discrimination","WAK",-2.15125870970156,-3.1582883227252,-1.38313922806178,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1699","14226","discrimination","WAK",-1.77459867769436,-2.52959422468988,-1.20177288647714,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1700","14226","difficulty","WAK",0.598377943167958,0.112686992985215,1.1287946267472,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1701","14227","difficulty","WAK",0.779376829289581,0.133982148698209,1.49526566803961,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1702","14227","discrimination","WAK",-3.21477975980898,-4.56564977226647,-2.04571201483371,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1703","14228","difficulty","WAK",-1.98223864366975,-2.66962242826418,-1.33959934658811,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1704","14228","discrimination","WAK",1.75165146168533,1.22626829125828,2.41799031351957,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1705","14229","difficulty","WAK",-0.841149428243937,-1.42764704810754,-0.305970364292605,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1706","14229","discrimination","WAK",-1.68542363713443,-2.24779304314656,-1.22996279542189,"Bundesgesetz über Massnahmen zur Bekämpfung der Schwarzarbeit (Bundesgesetz gegen die Schwarzarbeit, BGSA)"
"1707","14243","difficulty","SGK",-1.60755544212414,-2.23443110245296,-1.01902173720652,""
"1708","14243","discrimination","SGK",1.82110978005525,1.33345608342025,2.43676018179737,""
"1709","14269","difficulty","FK",-0.556411993826024,-1.34062083583305,0.182133619642877,""
"1710","14269","discrimination","FK",3.57197555435329,2.47800750430235,4.77233476049723,""
"1711","14270","discrimination","FK",2.22183053063872,1.64219633514591,2.92873436167048,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1712","14270","difficulty","FK",-3.51302594498913,-4.58505922060583,-2.53409153082222,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1713","14271","difficulty","FK",-3.50566434386335,-4.6093461180042,-2.56007052332822,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1714","14271","discrimination","FK",2.22324787019826,1.64712398971162,2.91086189178385,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1715","14272","difficulty","FK",1.75252158952805,1.36134820923187,2.16164008204667,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1716","14272","discrimination","FK",0.0224564888932245,-0.125402973145202,0.170807185706418,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1717","14273","difficulty","FK",-3.42310536708568,-4.44864691094394,-2.46593326693855,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1718","14273","discrimination","FK",2.29063183322633,1.67459250887031,3.04458456298213,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1719","14274","discrimination","FK",-1.64702612225284,-2.18531951563062,-1.21333141295574,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1720","14274","difficulty","FK",2.19371561435872,1.50749997417031,2.96929461549835,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1721","14275","discrimination","FK",-2.02271855191794,-2.68826119335529,-1.4862899147633,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1722","14275","difficulty","FK",2.90141747382625,2.06318326977439,3.80362498167766,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1723","14277","discrimination","FK",-2.43703362546223,-3.42945313228003,-1.6581163248014,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1724","14277","difficulty","FK",1.80505249082632,1.09193337446064,2.55990798172076,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1725","14278","difficulty","FK",0.353922790103765,-0.382358737796095,1.07736073402869,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1726","14278","discrimination","FK",-3.76739752081117,-4.96729740205295,-2.66481260093131,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1727","14279","difficulty","FK",1.21788432196704,0.53450793634484,1.94595397540542,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1728","14279","discrimination","FK",-2.81803146255142,-3.86226354203738,-1.8927497194291,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1729","14280","discrimination","FK",-2.07041794476893,-2.66644244491709,-1.54554875133784,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1730","14280","difficulty","FK",-2.95073753231696,-3.93770424692688,-2.05601392767152,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1731","14281","discrimination","FK",2.26662479189153,1.64940544655392,3.06308270558323,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1732","14281","difficulty","FK",-3.18768169871157,-4.17349907152074,-2.26898002918324,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1733","14282","difficulty","FK",-0.0768970326263129,-0.795028519762491,0.65766262444901,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1734","14282","discrimination","FK",-3.70422833466421,-4.95793593349799,-2.60134657586329,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1735","14283","difficulty","FK",-1.89281566318996,-2.69849372313468,-1.1590874819846,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1736","14283","discrimination","FK",-2.56374779150498,-3.56519290118397,-1.79792150835845,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1737","14284","discrimination","FK",3.68285406603281,2.57740417893134,4.87076552192797,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1738","14284","difficulty","FK",-0.0459898856218689,-0.777033294353626,0.661987168014486,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1739","14285","discrimination","FK",2.92143179397606,1.94718430226587,4.01420955555675,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1740","14285","difficulty","FK",-1.27215724041267,-2.03749653993664,-0.581370430936386,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1741","14286","difficulty","FK",0.202769809850118,-0.476922609220225,0.893278899435959,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1742","14286","discrimination","FK",3.36178059913499,2.24032011927368,4.57628826602203,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1743","14287","difficulty","FK",-2.64213208185483,-3.55402655891113,-1.82551447752734,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1744","14287","discrimination","FK",-2.44990260179179,-3.31400322859479,-1.77991131571099,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1745","14288","discrimination","FK",0.61525239323732,0.438128644087601,0.812286863577018,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1746","14288","difficulty","FK",-1.10748794756172,-1.56790775343123,-0.691225914128305,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1747","14289","discrimination","FK",0.595900187900162,0.430406977998641,0.78297369163607,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1748","14289","difficulty","FK",-1.03785274796262,-1.44734735522072,-0.638789867134705,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1749","14290","discrimination","FK",0.280897343106643,0.13033667452358,0.443093991974716,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1750","14290","difficulty","FK",1.53780633448775,1.14952950228256,1.96292969868478,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1751","14291","difficulty","FK",-0.150662555291046,-0.619086031350606,0.305715868502346,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1752","14291","discrimination","FK",1.34813445954268,0.968990858844588,1.81547168932703,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1753","14292","difficulty","FK",-0.119856144898801,-0.577495649285803,0.353346225368919,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1754","14292","discrimination","FK",1.1986478984411,0.873808062350972,1.59559008315809,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1755","14293","difficulty","FK",-3.41492566104366,-4.49207725220133,-2.46129382640447,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1756","14293","discrimination","FK",2.2700687066973,1.65097824239448,3.02705881049896,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1757","14294","discrimination","FK",2.26611787400717,1.6412298782976,3.01058262873622,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1758","14294","difficulty","FK",-3.25138156393658,-4.24598383266141,-2.3568373293068,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1759","14295","difficulty","FK",-0.597200768295003,-1.20762615444223,-0.0315455979309421,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1760","14295","discrimination","FK",2.10936820484527,1.43197900667586,2.94622312751241,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1761","14296","difficulty","FK",-2.96672657346032,-3.98493021561778,-2.05703903271597,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1762","14296","discrimination","FK",-1.96893331703273,-2.53046965809336,-1.46939928574652,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1763","14297","difficulty","FK",-3.5215664949217,-4.55460942992945,-2.57447985476595,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1764","14297","discrimination","FK",2.22465752789199,1.6438063801805,2.91291822128298,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1765","14298","discrimination","FK",-1.31193153978628,-1.7497049336218,-0.957670379861459,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1766","14298","difficulty","FK",1.11302450609715,0.604670589675602,1.66167836022019,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1767","14302","difficulty","FK",0.541323594485957,-0.170633356509079,1.27316629803868,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1768","14302","discrimination","FK",3.33761986836332,2.2686867868205,4.5439174924213,"Bundesgesetz über das Stabilisierungsprogramm 2017-2019"
"1769","14304","difficulty","FK",1.20583730784088,0.510573432915263,1.99483807937095,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1770","14304","discrimination","FK",-3.09753573941101,-4.24258659662441,-2.07409942799715,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1771","14305","difficulty","FK",-2.84090916224581,-3.74232203944803,-2.01140339422945,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1772","14305","discrimination","FK",2.23087979864711,1.58954821670302,3.01881514230692,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1773","14306","discrimination","FK",2.20452455709371,1.58362802112882,2.97810907388358,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1774","14306","difficulty","FK",-2.98758091693783,-3.93112259912604,-2.11401405875237,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1775","14307","discrimination","FK",-2.47981626510274,-3.36946119263325,-1.80242801024763,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1776","14307","difficulty","FK",-2.66062818145664,-3.58257084531309,-1.82494437678396,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1777","14308","difficulty","FK",-0.716961406823001,-1.4759494297613,0.00461809601281017,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1778","14308","discrimination","FK",3.6059203107514,2.54369917792237,4.75286387156736,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1779","14309","difficulty","FK",-0.832746561031537,-1.61334845509798,-0.134465753369553,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1780","14309","discrimination","FK",3.63086818576297,2.56154861142119,4.7895192478035,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1781","14310","difficulty","FK",-2.55290504731971,-3.43616492282366,-1.75968299882938,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1782","14310","discrimination","FK",-2.51846212369319,-3.42290245406663,-1.79214317880952,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1783","14311","discrimination","FK",-2.28816544309432,-3.01110293067922,-1.6961208243391,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1784","14311","difficulty","FK",-2.93234740939288,-3.91368934854854,-2.03956953275952,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1785","14312","difficulty","FK",-2.88948568142669,-3.93299204518741,-1.98927376027765,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1786","14312","discrimination","FK",-2.41414291715363,-3.22181702341254,-1.75015329838107,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1787","14313","difficulty","FK",1.02119200977499,0.334421601830578,1.77204027683192,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1788","14313","discrimination","FK",-3.06036347364782,-4.1638949264079,-2.08939536167838,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1789","14314","difficulty","FK",-0.787523255850992,-1.54312919799295,-0.0818853236712601,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1790","14314","discrimination","FK",3.57060590896937,2.49840872031035,4.76741331200223,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1791","14315","discrimination","FK",3.52842902918199,2.44783246184287,4.73477439033783,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1792","14315","difficulty","FK",-0.873461725296416,-1.63398088973382,-0.146554699476455,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1793","14316","difficulty","FK",-2.54814911176716,-3.4660224644377,-1.73087111464425,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1794","14316","discrimination","FK",-2.52663520530689,-3.42753216166729,-1.7966452032513,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1795","14320","difficulty","FK",-2.88810193923339,-3.87781216723609,-2.01159074164958,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1796","14320","discrimination","FK",-2.41037348557949,-3.20404465104238,-1.76153465920049,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1797","14321","difficulty","FK",-2.88898769785615,-3.88222887685849,-2.0144573909817,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1798","14321","discrimination","FK",-2.41564685023398,-3.23016712367375,-1.75378557853558,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1799","14322","discrimination","FK",0.915537673936161,0.671677263138244,1.19088329509166,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1800","14322","difficulty","FK",-1.85018310551213,-2.48763309090451,-1.28833849695057,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1801","14323","discrimination","FK",0.386692621196657,0.229549796175052,0.556955470184245,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1802","14323","difficulty","FK",-1.6001445848024,-2.04192204481682,-1.18980254512541,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1803","14324","discrimination","FK",1.29605036946612,0.95126998356466,1.71196635750616,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1804","14324","difficulty","FK",-1.32157263113714,-1.89109347193772,-0.798489259357457,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1805","14325","discrimination","FK",0.988336385358562,0.742500966605261,1.26722659641844,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1806","14325","difficulty","FK",-1.80528456794154,-2.41117464891256,-1.24834346325847,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1807","14326","difficulty","FK",1.25295175232945,0.681036150136685,1.88042997173814,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1808","14326","discrimination","FK",1.94007086453409,1.39208932085275,2.60538110397359,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1809","14327","discrimination","FK",-2.28008199758312,-2.9809807029415,-1.70049278165942,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1810","14327","difficulty","FK",-3.0502151658308,-4.09314633889162,-2.13744781064624,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1811","14328","discrimination","FK",-2.52427187019306,-3.46180789141244,-1.78110137403928,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1812","14328","difficulty","FK",-2.17218355085279,-3.00973593158656,-1.43077082070669,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1813","14329","discrimination","FK",1.4215912279495,1.05547835732162,1.85822128223682,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1814","14329","difficulty","FK",1.10372163702699,0.580587255620271,1.66473962328556,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1815","14330","difficulty","FK",-1.66225303620181,-2.41194359716119,-0.96420939562012,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1816","14330","discrimination","FK",-2.61940072672345,-3.64561362883108,-1.78349656547888,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1817","14331","discrimination","FK",0.752759448682542,0.560306426508754,0.969393077396858,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1818","14331","difficulty","FK",-0.903482899567508,-1.33339149229929,-0.511445737841141,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1819","14332","discrimination","FK",1.05138754624872,0.790336775979281,1.35951575959031,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1820","14332","difficulty","FK",-1.76451677223695,-2.35670858708683,-1.22183330096303,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1821","14333","discrimination","FK",-0.137744290669973,-0.418977671778046,0.130604787648738,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1822","14333","difficulty","FK",3.25895689053509,2.6234329218245,4.00798080500427,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1823","14334","difficulty","FK",-3.62146961278186,-4.72002628756722,-2.6430684593574,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1824","14334","discrimination","FK",1.60776527200566,1.20181568942805,2.06141466526767,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1825","14335","discrimination","FK",2.30134138046717,1.68849519692575,3.04916859905076,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1826","14335","difficulty","FK",-3.51229209992645,-4.54300563848501,-2.56757674243611,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1827","14336","discrimination","FK",1.59248499971981,1.16414514822006,2.08887131030941,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1828","14336","difficulty","FK",-2.13237982502976,-2.8974061276735,-1.4398872582205,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1829","14337","discrimination","FK",2.40138404928878,1.63297724271636,3.37119203463484,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1830","14337","difficulty","FK",-2.04315928847561,-2.83753302026322,-1.32445986663066,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1831","14338","discrimination","FK",2.17361853627293,1.58938326486983,2.88076969774306,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1832","14338","difficulty","FK",-3.14475486555829,-4.10073986282292,-2.29331575442353,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1833","14339","difficulty","FK",0.52271486762278,0.222780367265088,0.827990548055832,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1834","14339","discrimination","FK",0.281694326241188,0.157193928855811,0.410975201553028,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1835","14340","difficulty","FK",-1.37822823802946,-1.95360984658851,-0.860566139303195,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1836","14340","discrimination","FK",1.19339090746233,0.892340106121609,1.54570021576644,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1837","14341","difficulty","FK",-2.66229225089496,-3.4984814940968,-1.91337291077862,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1838","14341","discrimination","FK",1.71864514465194,1.28424145553958,2.2472136374008,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1839","14342","discrimination","FK",-2.84749495559671,-3.94934225638566,-1.94225260051337,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1840","14342","difficulty","FK",-1.4919516773824,-2.23981228607082,-0.817714217065864,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1841","14347","difficulty","FK",0.0202175345019362,-0.632673286365541,0.660112947817774,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1842","14347","discrimination","FK",3.2677599579947,2.26401168505464,4.38446587504439,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1843","14348","difficulty","FK",-3.42039927780908,-4.46188268464673,-2.49856744767002,"Bundesbeschluss Ib über die Planungsgrössen im Voranschlag für das Jahr 2017"
"1844","14348","discrimination","FK",2.27119682128185,1.66040594149535,3.03124419397939,"Bundesbeschluss Ib über die Planungsgrössen im Voranschlag für das Jahr 2017"
"1845","14349","difficulty","FK",-3.51222838434024,-4.53509280425745,-2.57106037050172,"Bundesbeschluss Ib über die Planungsgrössen im Voranschlag für das Jahr 2017"
"1846","14349","discrimination","FK",2.29413323176334,1.68146732176053,3.01916949456452,"Bundesbeschluss Ib über die Planungsgrössen im Voranschlag für das Jahr 2017"
"1847","14350","discrimination","FK",-2.44050742264591,-3.38809151076665,-1.70194657228374,"Bundesbeschluss Ib über die Planungsgrössen im Voranschlag für das Jahr 2017"
"1848","14350","difficulty","FK",-1.82199639684808,-2.56253692235392,-1.14327872249124,"Bundesbeschluss Ib über die Planungsgrössen im Voranschlag für das Jahr 2017"
"1849","14352","difficulty","FK",-2.0968249265875,-2.83271924915585,-1.4280416367096,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1850","14352","discrimination","FK",1.7317822321091,1.25868916317077,2.31925426323097,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1851","14353","difficulty","FK",-0.144798802803893,-0.874719521219592,0.544640269450128,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1852","14353","discrimination","FK",3.87134301686262,2.7677314030018,5.10663883192597,"Bundesbeschluss II über den Finanzplan für die Jahre 2018–2020"
"1853","14354","difficulty","FK",-1.12182126801229,-1.87242914757761,-0.439309260407436,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1854","14354","discrimination","FK",3.00133107549964,2.0127826175116,4.09289562164253,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
"1855","14355","discrimination","FK",2.0605137915905,1.52926859369382,2.6776923021112,"Bundesbeschluss Ia über den Voranschlag für das Jahr 2017"
